id,date,hour,member_id,restaurant_id,total_order
1429,2020-01-08,16:59:00.0000000,142,15,0.0
1430,2020-01-08,17:02:00.0000000,131,28,0.0
1431,2020-01-08,17:14:00.0000000,115,8,128.57999999999998
1432,2020-01-08,17:25:00.0000000,119,6,78.34
1433,2020-01-08,17:25:00.0000000,94,8,37.41
1434,2020-01-08,17:26:00.0000000,177,18,96.52000000000001
1435,2020-01-08,17:28:00.0000000,46,25,66.36
1436,2020-01-08,18:06:00.0000000,76,27,79.51
1437,2020-01-08,18:16:00.0000000,179,20,24.78
1438,2020-01-08,18:18:00.0000000,33,28,30.66
1439,2020-01-08,18:47:00.0000000,56,27,107.11
1440,2020-01-08,19:00:00.0000000,169,19,156.42
1441,2020-01-08,19:00:00.0000000,200,25,39.21
1442,2020-01-08,19:04:00.0000000,44,14,0.0
1443,2020-01-08,19:05:00.0000000,118,11,189.68
1444,2020-01-08,19:12:00.0000000,135,21,22.42
1445,2020-01-08,19:17:00.0000000,83,2,0.0
1446,2020-01-08,19:18:00.0000000,144,29,30.08
1447,2020-01-08,19:21:00.0000000,72,30,135.7
1448,2020-01-08,19:21:00.0000000,151,15,153.92000000000002
1449,2020-01-08,19:21:00.0000000,194,25,156.75
1450,2020-01-08,19:23:00.0000000,15,26,151.48999999999998
1451,2020-01-08,19:25:00.0000000,88,9,94.02000000000001
1452,2020-01-08,19:26:00.0000000,173,16,143.55
1453,2020-01-08,19:30:00.0000000,181,25,146.53
1454,2020-01-08,19:32:00.0000000,32,16,0.0
1455,2020-01-08,19:32:00.0000000,181,23,139.51999999999998
1456,2020-01-08,19:33:00.0000000,43,20,33.68
1457,2020-01-08,19:33:00.0000000,146,22,50.34
1458,2020-01-08,19:37:00.0000000,13,3,34.91
1459,2020-01-08,19:43:00.0000000,4,27,209.27999999999997
1460,2020-01-08,19:49:00.0000000,116,17,53.37
1461,2020-01-08,19:52:00.0000000,36,1,165.05
1462,2020-01-08,19:56:00.0000000,109,7,32.94
1463,2020-01-08,19:57:00.0000000,197,1,127.71
1464,2020-01-08,19:57:00.0000000,3,17,92.5
1465,2020-01-08,20:01:00.0000000,150,22,21.83
1466,2020-01-08,20:04:00.0000000,171,21,47.27
1467,2020-01-08,20:05:00.0000000,143,2,147.45
1468,2020-01-08,20:08:00.0000000,18,13,128.56
1469,2020-01-08,20:14:00.0000000,198,12,0.0
1470,2020-01-08,20:17:00.0000000,197,1,82.92
1471,2020-01-08,20:19:00.0000000,57,27,30.53
1472,2020-01-08,20:22:00.0000000,69,25,106.9
1473,2020-01-08,20:23:00.0000000,73,30,48.38
1474,2020-01-08,20:24:00.0000000,16,16,113.21000000000001
1475,2020-01-08,20:25:00.0000000,50,20,132.37
1476,2020-01-08,20:27:00.0000000,157,14,0.0
1477,2020-01-08,20:28:00.0000000,18,11,52.26
1478,2020-01-08,20:30:00.0000000,8,29,95.41
1479,2020-01-08,20:31:00.0000000,198,6,76.38
1480,2020-01-08,20:32:00.0000000,160,24,154.94
1481,2020-01-08,20:35:00.0000000,146,21,33.08
1482,2020-01-08,20:36:00.0000000,65,3,125.95
1483,2020-01-08,20:37:00.0000000,118,15,159.31
1484,2020-01-08,20:38:00.0000000,98,3,137.09
1485,2020-01-08,20:41:00.0000000,112,29,79.82
1486,2020-01-08,20:45:00.0000000,23,20,257.07000000000005
1487,2020-01-08,20:51:00.0000000,110,1,59.83
1488,2020-01-08,20:53:00.0000000,187,14,122.35
1489,2020-01-08,20:57:00.0000000,134,17,98.85
1490,2020-01-08,20:58:00.0000000,99,4,0.0
1491,2020-01-08,20:59:00.0000000,151,26,148.48000000000002
1492,2020-01-08,21:01:00.0000000,95,10,187.77000000000004
1493,2020-01-08,21:04:00.0000000,87,2,38.48
1494,2020-01-08,21:05:00.0000000,157,27,66.1
1495,2020-01-08,21:08:00.0000000,123,21,96.86
1496,2020-01-08,21:12:00.0000000,84,19,70.02
1497,2020-01-08,21:13:00.0000000,13,15,64.35
1498,2020-01-08,21:13:00.0000000,105,21,178.09
1499,2020-01-08,21:18:00.0000000,130,20,70.33
1500,2020-01-08,21:19:00.0000000,8,30,165.81
1501,2020-01-08,21:19:00.0000000,167,23,92.42999999999999
1502,2020-01-08,21:20:00.0000000,179,12,100.51
1503,2020-01-08,21:25:00.0000000,162,27,0.0
1504,2020-01-08,21:27:00.0000000,130,7,133.36
1505,2020-01-08,21:27:00.0000000,34,24,78.12
1506,2020-01-08,21:28:00.0000000,108,12,68.15
1507,2020-01-08,21:33:00.0000000,128,2,65.67
1508,2020-01-08,21:34:00.0000000,55,10,31.69
1509,2020-01-08,21:34:00.0000000,77,26,28.9
1510,2020-01-08,21:38:00.0000000,109,10,143.68
1511,2020-01-08,21:39:00.0000000,89,10,47.16
1512,2020-01-08,21:41:00.0000000,121,22,0.0
1513,2020-01-08,21:45:00.0000000,83,9,83.96000000000001
1514,2020-01-08,21:46:00.0000000,157,15,68.78
1515,2020-01-08,21:47:00.0000000,92,10,148.73000000000002
1516,2020-01-08,21:51:00.0000000,185,21,160.89
1517,2020-01-08,21:53:00.0000000,124,29,85.89
1518,2020-01-08,21:53:00.0000000,200,1,56.97
1519,2020-01-08,21:58:00.0000000,178,12,179.42999999999998
1520,2020-01-08,22:01:00.0000000,136,14,0.0
1521,2020-01-08,22:20:00.0000000,24,25,80.3
1522,2020-01-08,22:25:00.0000000,3,12,68.16
1523,2020-01-08,22:51:00.0000000,52,3,94.57
1524,2020-01-08,23:11:00.0000000,83,10,69.34
1525,2020-01-08,23:29:00.0000000,25,19,94.15
1526,2020-01-08,23:32:00.0000000,37,24,114.06
1527,2020-01-08,23:51:00.0000000,191,16,195.75
1528,2020-01-09,11:00:00.0000000,46,21,35.12
1529,2020-01-09,11:03:00.0000000,117,6,149.86
1530,2020-01-09,11:05:00.0000000,101,16,132.3
1531,2020-01-09,11:09:00.0000000,123,16,120.54
1532,2020-01-09,11:10:00.0000000,154,12,23.07
1533,2020-01-09,11:13:00.0000000,100,28,138.46
1534,2020-01-09,11:16:00.0000000,41,2,0.0
1535,2020-01-09,11:16:00.0000000,46,14,180.66000000000003
1536,2020-01-09,11:17:00.0000000,63,4,0.0
1537,2020-01-09,11:19:00.0000000,137,20,160.84
1538,2020-01-09,11:20:00.0000000,17,22,26.59
1539,2020-01-09,11:21:00.0000000,83,11,111.04
1540,2020-01-09,11:22:00.0000000,165,19,32.07
1541,2020-01-09,11:25:00.0000000,35,25,202.27
1542,2020-01-09,11:26:00.0000000,34,12,187.89
1543,2020-01-09,11:27:00.0000000,173,30,91.66
1544,2020-01-09,11:30:00.0000000,188,26,149.44
1545,2020-01-09,11:33:00.0000000,118,9,50.01
1546,2020-01-09,11:37:00.0000000,155,12,175.29
1547,2020-01-09,11:38:00.0000000,134,17,0.0
1548,2020-01-09,11:38:00.0000000,59,17,86.6
1549,2020-01-09,11:41:00.0000000,79,29,156.61
1550,2020-01-09,11:42:00.0000000,63,28,36.71
1551,2020-01-09,11:43:00.0000000,158,4,64.2
1552,2020-01-09,11:44:00.0000000,26,7,225.35999999999999
1553,2020-01-09,11:45:00.0000000,164,23,63.45
1554,2020-01-09,11:46:00.0000000,96,15,128.39
1555,2020-01-09,11:48:00.0000000,144,2,181.43
1556,2020-01-09,11:48:00.0000000,141,5,170.14000000000001
1557,2020-01-09,11:50:00.0000000,71,20,90.28999999999999
1558,2020-01-09,11:55:00.0000000,109,2,99.52
1559,2020-01-09,11:56:00.0000000,170,28,105.86000000000001
1560,2020-01-09,11:56:00.0000000,43,16,161.55
1561,2020-01-09,11:57:00.0000000,130,22,121.99000000000001
1562,2020-01-09,12:00:00.0000000,78,25,153.95
1563,2020-01-09,12:00:00.0000000,136,24,185.57
1564,2020-01-09,12:06:00.0000000,116,2,113.53
1565,2020-01-09,12:13:00.0000000,49,4,230.12
1566,2020-01-09,12:14:00.0000000,103,5,109.41
1567,2020-01-09,12:15:00.0000000,8,13,117.86999999999999
1568,2020-01-09,12:15:00.0000000,34,4,91.2
1569,2020-01-09,12:16:00.0000000,130,17,165.84
1570,2020-01-09,12:17:00.0000000,11,1,52.41
1571,2020-01-09,12:21:00.0000000,116,26,90.18
1572,2020-01-09,12:21:00.0000000,151,3,34.91
1573,2020-01-09,12:22:00.0000000,146,18,71.16
1574,2020-01-09,12:23:00.0000000,136,10,162.31
1575,2020-01-09,12:23:00.0000000,154,19,94.22
1576,2020-01-09,12:26:00.0000000,8,13,64.34
1577,2020-01-09,12:29:00.0000000,152,29,112.78999999999999
1578,2020-01-09,12:31:00.0000000,199,30,106.41999999999999
1579,2020-01-09,12:32:00.0000000,33,2,69.63
1580,2020-01-09,12:33:00.0000000,41,18,222.5
1581,2020-01-09,12:33:00.0000000,63,23,38.83
1582,2020-01-09,12:40:00.0000000,171,19,0.0
1583,2020-01-09,12:42:00.0000000,123,29,0.0
1584,2020-01-09,12:47:00.0000000,49,23,160.09
1585,2020-01-09,12:47:00.0000000,97,17,0.0
1586,2020-01-09,12:49:00.0000000,141,8,37.08
1587,2020-01-09,12:50:00.0000000,28,19,91.55000000000001
1588,2020-01-09,12:56:00.0000000,121,24,78.12
1589,2020-01-09,12:56:00.0000000,21,18,162.86
1590,2020-01-09,12:58:00.0000000,108,1,122.18
1591,2020-01-09,13:01:00.0000000,55,3,94.57
1592,2020-01-09,13:02:00.0000000,20,24,133.64000000000001
1593,2020-01-09,13:03:00.0000000,84,26,0.0
1594,2020-01-09,13:05:00.0000000,7,14,0.0
1595,2020-01-09,13:06:00.0000000,147,21,151.26999999999998
1596,2020-01-09,13:06:00.0000000,191,23,87.06
1597,2020-01-09,13:07:00.0000000,53,9,0.0
1598,2020-01-09,13:08:00.0000000,134,25,106.41
1599,2020-01-09,13:09:00.0000000,189,22,21.83
1600,2020-01-09,13:15:00.0000000,126,27,61.06
1601,2020-01-09,13:18:00.0000000,101,26,0.0
1602,2020-01-09,13:18:00.0000000,193,17,121.63999999999999
1603,2020-01-09,13:21:00.0000000,190,3,0.0
1604,2020-01-09,13:22:00.0000000,184,13,42.89
1605,2020-01-09,13:25:00.0000000,52,20,80.12
1606,2020-01-09,13:26:00.0000000,115,21,98.08
1607,2020-01-09,13:27:00.0000000,14,6,177.76
1608,2020-01-09,13:27:00.0000000,188,29,23.32
1609,2020-01-09,13:29:00.0000000,117,5,104.54999999999998
1610,2020-01-09,13:33:00.0000000,125,17,129.57
1611,2020-01-09,13:38:00.0000000,179,8,73.22999999999999
1612,2020-01-09,13:41:00.0000000,97,26,133.7
1613,2020-01-09,13:50:00.0000000,187,29,28.25
1614,2020-01-09,13:51:00.0000000,158,24,0.0
1615,2020-01-09,14:03:00.0000000,158,24,232.55
1616,2020-01-09,14:13:00.0000000,167,12,68.15
1617,2020-01-09,14:14:00.0000000,44,15,74.7
1618,2020-01-09,14:14:00.0000000,103,19,126.22
1619,2020-01-09,14:18:00.0000000,163,7,99.14999999999999
1620,2020-01-09,14:21:00.0000000,91,22,112.08
1621,2020-01-09,14:34:00.0000000,23,11,138.96
1622,2020-01-09,14:39:00.0000000,9,28,32.91
1623,2020-01-09,14:40:00.0000000,119,3,33.51
1624,2020-01-09,14:54:00.0000000,84,25,31.71
1625,2020-01-09,15:21:00.0000000,19,15,40.0
1626,2020-01-09,15:32:00.0000000,157,10,23.58
1627,2020-01-09,15:34:00.0000000,181,28,57.339999999999996
1628,2020-01-09,15:40:00.0000000,22,30,0.0
1629,2020-01-09,16:25:00.0000000,161,29,109.21000000000001
1630,2020-01-09,16:29:00.0000000,152,15,73.5
1631,2020-01-09,16:36:00.0000000,146,22,117.15
1632,2020-01-09,16:39:00.0000000,131,29,0.0
1633,2020-01-09,16:44:00.0000000,58,20,105.15
1634,2020-01-09,16:46:00.0000000,156,27,160.29999999999998
1635,2020-01-09,17:14:00.0000000,110,3,56.150000000000006
1636,2020-01-09,17:14:00.0000000,161,17,98.91
1637,2020-01-09,17:36:00.0000000,105,30,185.9
1638,2020-01-09,17:36:00.0000000,5,20,76.22
1639,2020-01-09,17:49:00.0000000,63,3,0.0
1640,2020-01-09,17:50:00.0000000,41,30,130.35
1641,2020-01-09,17:58:00.0000000,89,21,138.26
1642,2020-01-09,18:15:00.0000000,155,10,128.58
1643,2020-01-09,18:21:00.0000000,129,16,75.68
1644,2020-01-09,18:22:00.0000000,100,4,72.86
1645,2020-01-09,18:45:00.0000000,33,9,96.72999999999999
1646,2020-01-09,18:46:00.0000000,91,14,0.0
1647,2020-01-09,18:57:00.0000000,54,6,101.53
1648,2020-01-09,19:00:00.0000000,4,19,131.26
1649,2020-01-09,19:02:00.0000000,143,26,143.37
1650,2020-01-09,19:05:00.0000000,82,3,59.66
1651,2020-01-09,19:07:00.0000000,142,24,171.39000000000001
1652,2020-01-09,19:08:00.0000000,94,17,51.12
1653,2020-01-09,19:08:00.0000000,105,30,43.08
1654,2020-01-09,19:08:00.0000000,1,8,157.99
1655,2020-01-09,19:08:00.0000000,33,15,64.95
1656,2020-01-09,19:11:00.0000000,41,9,178.32000000000002
1657,2020-01-09,19:13:00.0000000,161,24,47.49
1658,2020-01-09,19:13:00.0000000,13,26,141.34
1659,2020-01-09,19:14:00.0000000,84,22,0.0
1660,2020-01-09,19:17:00.0000000,23,18,75.18
1661,2020-01-09,19:19:00.0000000,11,30,52.0
1662,2020-01-09,19:27:00.0000000,75,8,194.1
1663,2020-01-09,19:29:00.0000000,101,11,0.0
1664,2020-01-09,19:34:00.0000000,121,6,50.3
1665,2020-01-09,19:34:00.0000000,83,28,105.56
1666,2020-01-09,19:37:00.0000000,90,25,132.62
1667,2020-01-09,19:38:00.0000000,32,14,112.48
1668,2020-01-09,19:40:00.0000000,40,9,0.0
1669,2020-01-09,19:42:00.0000000,90,9,133.97
1670,2020-01-09,19:42:00.0000000,50,18,112.16
1671,2020-01-09,19:45:00.0000000,112,2,34.96
1672,2020-01-09,19:49:00.0000000,12,22,81.61
1673,2020-01-09,19:49:00.0000000,75,11,0.0
1674,2020-01-09,19:51:00.0000000,61,14,110.58
1675,2020-01-09,19:51:00.0000000,106,22,40.22
1676,2020-01-09,19:57:00.0000000,191,23,24.81
1677,2020-01-09,19:58:00.0000000,16,29,125.14
1678,2020-01-09,20:05:00.0000000,76,24,115.15
1679,2020-01-09,20:07:00.0000000,193,25,30.79
1680,2020-01-09,20:08:00.0000000,135,22,44.22
1681,2020-01-09,20:08:00.0000000,97,15,34.14
1682,2020-01-09,20:09:00.0000000,136,19,0.0
1683,2020-01-09,20:13:00.0000000,113,1,27.75
1684,2020-01-09,20:14:00.0000000,19,29,47.46
1685,2020-01-09,20:19:00.0000000,52,29,23.32
1686,2020-01-09,20:19:00.0000000,167,18,41.0
1687,2020-01-09,20:20:00.0000000,184,26,60.59
1688,2020-01-09,20:25:00.0000000,53,27,130.31
1689,2020-01-09,20:32:00.0000000,45,10,128.75
1690,2020-01-09,20:35:00.0000000,150,23,69.8
1691,2020-01-09,20:37:00.0000000,71,7,40.05
1692,2020-01-09,20:38:00.0000000,86,17,101.23
1693,2020-01-09,20:40:00.0000000,200,11,155.85
1694,2020-01-09,20:42:00.0000000,8,12,128.17
1695,2020-01-09,20:49:00.0000000,154,9,83.96000000000001
1696,2020-01-09,20:49:00.0000000,71,22,26.59
1697,2020-01-09,20:49:00.0000000,181,7,39.08
1698,2020-01-09,20:50:00.0000000,106,19,123.88999999999999
1699,2020-01-09,20:56:00.0000000,65,26,219.23000000000002
1700,2020-01-09,20:57:00.0000000,148,16,30.36
1701,2020-01-09,20:58:00.0000000,70,2,109.56
1702,2020-01-09,21:00:00.0000000,48,4,145.79000000000002
1703,2020-01-09,21:01:00.0000000,180,28,100.27
1704,2020-01-09,21:01:00.0000000,72,17,0.0
1705,2020-01-09,21:02:00.0000000,119,16,87.47999999999999
1706,2020-01-09,21:02:00.0000000,143,1,109.38
1707,2020-01-09,21:02:00.0000000,49,3,179.34999999999997
1708,2020-01-09,21:10:00.0000000,177,14,57.66
1709,2020-01-09,21:14:00.0000000,141,25,142.15
1710,2020-01-09,21:22:00.0000000,127,22,167.92
1711,2020-01-09,21:25:00.0000000,2,4,211.59
1712,2020-01-09,21:28:00.0000000,29,17,128.54000000000002
1713,2020-01-09,21:28:00.0000000,189,17,106.06
1714,2020-01-09,21:28:00.0000000,164,29,60.16
1715,2020-01-09,21:29:00.0000000,127,19,33.84
1716,2020-01-09,21:29:00.0000000,160,24,205.26000000000002
1717,2020-01-09,21:31:00.0000000,12,11,0.0
1718,2020-01-09,21:33:00.0000000,6,1,198.97
1719,2020-01-09,21:34:00.0000000,20,26,0.0
1720,2020-01-09,21:35:00.0000000,30,17,0.0
1721,2020-01-09,21:39:00.0000000,119,29,0.0
1722,2020-01-09,21:39:00.0000000,167,15,131.85000000000002
1723,2020-01-09,21:41:00.0000000,200,27,79.51
1724,2020-01-09,21:41:00.0000000,179,27,231.08
1725,2020-01-09,21:42:00.0000000,76,28,0.0
1726,2020-01-09,21:43:00.0000000,157,11,231.10000000000002
1727,2020-01-09,21:44:00.0000000,17,10,68.18
1728,2020-01-09,21:47:00.0000000,134,21,102.85999999999999
1729,2020-01-09,21:48:00.0000000,140,11,127.89000000000001
1730,2020-01-09,21:52:00.0000000,80,27,189.42000000000002
1731,2020-01-09,21:58:00.0000000,63,5,65.19
1732,2020-01-09,21:59:00.0000000,191,10,62.44
1733,2020-01-09,22:01:00.0000000,74,15,68.84
1734,2020-01-09,22:17:00.0000000,41,10,91.76
1735,2020-01-09,22:24:00.0000000,149,17,30.39
1736,2020-01-09,22:25:00.0000000,32,21,35.12
1737,2020-01-09,22:28:00.0000000,75,14,132.13
1738,2020-01-09,22:36:00.0000000,126,2,26.12
1739,2020-01-09,22:38:00.0000000,157,3,37.33
1740,2020-01-09,22:41:00.0000000,167,2,81.99
1741,2020-01-09,23:08:00.0000000,81,30,248.78
1742,2020-01-09,23:11:00.0000000,57,18,34.18
1743,2020-01-09,23:24:00.0000000,96,24,0.0
1744,2020-01-09,23:28:00.0000000,145,26,90.95
1745,2020-01-09,23:37:00.0000000,175,9,0.0
1746,2020-01-09,23:40:00.0000000,143,12,185.06
1747,2020-01-09,23:51:00.0000000,57,12,46.14
1748,2020-01-09,23:53:00.0000000,127,27,145.01
1749,2020-01-10,11:01:00.0000000,125,18,134.05
1750,2020-01-10,11:06:00.0000000,59,9,47.59
1751,2020-01-10,11:08:00.0000000,144,11,169.39
1752,2020-01-10,11:18:00.0000000,63,1,52.41
1753,2020-01-10,11:21:00.0000000,126,10,115.0
1754,2020-01-10,11:24:00.0000000,100,11,245.28000000000003
1755,2020-01-10,11:26:00.0000000,125,29,88.65
1756,2020-01-10,11:27:00.0000000,16,23,191.89
1757,2020-01-10,11:34:00.0000000,90,13,39.91
1758,2020-01-10,11:37:00.0000000,107,15,215.37
1759,2020-01-10,11:38:00.0000000,55,11,52.26
1760,2020-01-10,11:41:00.0000000,81,22,203.82
1761,2020-01-10,11:44:00.0000000,55,24,135.69
1762,2020-01-10,11:49:00.0000000,50,2,83.69
1763,2020-01-10,11:50:00.0000000,34,27,212.82999999999998
1764,2020-01-10,11:55:00.0000000,184,7,40.05
1765,2020-01-10,11:56:00.0000000,46,10,126.73
1766,2020-01-10,12:00:00.0000000,26,13,117.86999999999999
1767,2020-01-10,12:05:00.0000000,124,24,120.92
1768,2020-01-10,12:05:00.0000000,68,25,0.0
1769,2020-01-10,12:07:00.0000000,43,2,0.0
1770,2020-01-10,12:07:00.0000000,99,13,137.62
1771,2020-01-10,12:08:00.0000000,148,25,63.089999999999996
1772,2020-01-10,12:08:00.0000000,109,17,162.98000000000002
1773,2020-01-10,12:09:00.0000000,179,5,132.26
1774,2020-01-10,12:11:00.0000000,113,14,189.95000000000002
1775,2020-01-10,12:14:00.0000000,37,24,215.09
1776,2020-01-10,12:14:00.0000000,102,25,110.21000000000001
1777,2020-01-10,12:15:00.0000000,57,23,202.51
1778,2020-01-10,12:17:00.0000000,181,13,190.8
1779,2020-01-10,12:17:00.0000000,98,17,120.8
1780,2020-01-10,12:18:00.0000000,63,23,116.66999999999999
1781,2020-01-10,12:24:00.0000000,6,12,31.51
1782,2020-01-10,12:25:00.0000000,58,22,103.94
1783,2020-01-10,12:26:00.0000000,187,4,242.94
1784,2020-01-10,12:27:00.0000000,159,23,0.0
1785,2020-01-10,12:29:00.0000000,112,14,26.38
1786,2020-01-10,12:30:00.0000000,165,23,56.629999999999995
1787,2020-01-10,12:32:00.0000000,18,22,78.15
1788,2020-01-10,12:37:00.0000000,148,6,91.41
1789,2020-01-10,12:39:00.0000000,48,16,91.05
1790,2020-01-10,12:46:00.0000000,171,10,257.05
1791,2020-01-10,12:50:00.0000000,177,10,0.0
1792,2020-01-10,12:54:00.0000000,41,24,116.68
1793,2020-01-10,12:56:00.0000000,177,30,0.0
1794,2020-01-10,12:56:00.0000000,69,10,267.55
1795,2020-01-10,12:58:00.0000000,153,12,139.28
1796,2020-01-10,12:59:00.0000000,51,4,64.13
1797,2020-01-10,13:05:00.0000000,59,4,0.0
1798,2020-01-10,13:07:00.0000000,61,10,64.29
1799,2020-01-10,13:08:00.0000000,194,28,145.45999999999998
1800,2020-01-10,13:09:00.0000000,127,21,34.29
1801,2020-01-10,13:11:00.0000000,182,17,136.03
1802,2020-01-10,13:12:00.0000000,75,19,69.09
1803,2020-01-10,13:17:00.0000000,81,8,37.08
1804,2020-01-10,13:21:00.0000000,134,25,0.0
1805,2020-01-10,13:21:00.0000000,48,28,193.54
1806,2020-01-10,13:23:00.0000000,161,4,223.4
1807,2020-01-10,13:25:00.0000000,39,30,122.82
1808,2020-01-10,13:29:00.0000000,174,5,146.54
1809,2020-01-10,13:37:00.0000000,17,30,0.0
1810,2020-01-10,13:37:00.0000000,20,14,0.0
1811,2020-01-10,13:39:00.0000000,179,23,0.0
1812,2020-01-10,13:41:00.0000000,23,30,54.51
1813,2020-01-10,13:42:00.0000000,172,29,111.23
1814,2020-01-10,13:47:00.0000000,26,21,82.43
1815,2020-01-10,13:49:00.0000000,158,30,277.03
1816,2020-01-10,13:55:00.0000000,193,20,135.71
1817,2020-01-10,13:55:00.0000000,52,6,0.0
1818,2020-01-10,14:01:00.0000000,19,14,64.49
1819,2020-01-10,14:08:00.0000000,130,14,82.47
1820,2020-01-10,14:24:00.0000000,4,11,161.95999999999998
1821,2020-01-10,14:42:00.0000000,55,21,92.74
1822,2020-01-10,14:45:00.0000000,130,22,89.28
1823,2020-01-10,14:59:00.0000000,163,1,157.04000000000002
1824,2020-01-10,15:01:00.0000000,118,9,38.71
1825,2020-01-10,15:09:00.0000000,9,24,170.48000000000002
1826,2020-01-10,15:13:00.0000000,4,16,121.63
1827,2020-01-10,15:23:00.0000000,58,21,153.26
1828,2020-01-10,15:29:00.0000000,89,11,210.57
1829,2020-01-10,15:48:00.0000000,180,16,172.42000000000002
1830,2020-01-10,16:10:00.0000000,150,17,158.37
1831,2020-01-10,16:19:00.0000000,110,18,290.24
1832,2020-01-10,16:28:00.0000000,149,2,113.50999999999999
1833,2020-01-10,16:43:00.0000000,24,1,39.81
1834,2020-01-10,16:45:00.0000000,141,23,97.85
1835,2020-01-10,16:58:00.0000000,47,1,72.24000000000001
1836,2020-01-10,17:05:00.0000000,80,5,27.64
1837,2020-01-10,17:12:00.0000000,107,10,151.34
1838,2020-01-10,17:13:00.0000000,56,30,37.15
1839,2020-01-10,17:28:00.0000000,104,25,135.64
1840,2020-01-10,17:31:00.0000000,6,5,0.0
1841,2020-01-10,17:31:00.0000000,165,1,128.39000000000001
1842,2020-01-10,17:45:00.0000000,127,21,33.08
1843,2020-01-10,17:58:00.0000000,3,23,66.05
1844,2020-01-10,17:58:00.0000000,114,10,0.0
1845,2020-01-10,18:00:00.0000000,34,17,163.76999999999998
1846,2020-01-10,18:06:00.0000000,150,2,103.38999999999999
1847,2020-01-10,18:17:00.0000000,31,13,274.46
1848,2020-01-10,18:34:00.0000000,2,6,94.89
1849,2020-01-10,18:36:00.0000000,77,26,0.0
1850,2020-01-10,18:46:00.0000000,191,7,71.71
1851,2020-01-10,18:48:00.0000000,127,7,22.09
1852,2020-01-10,18:51:00.0000000,137,4,143.48000000000002
1853,2020-01-10,18:52:00.0000000,189,29,117.99
1854,2020-01-10,19:00:00.0000000,108,18,138.96
1855,2020-01-10,19:02:00.0000000,38,29,23.32
1856,2020-01-10,19:02:00.0000000,197,5,63.25
1857,2020-01-10,19:06:00.0000000,71,21,118.87
1858,2020-01-10,19:09:00.0000000,50,18,75.18
1859,2020-01-10,19:10:00.0000000,140,19,161.57
1860,2020-01-10,19:12:00.0000000,151,21,166.71
1861,2020-01-10,19:12:00.0000000,128,19,0.0
1862,2020-01-10,19:15:00.0000000,105,1,89.48
1863,2020-01-10,19:15:00.0000000,139,29,47.46
1864,2020-01-10,19:18:00.0000000,101,26,75.87
1865,2020-01-10,19:18:00.0000000,133,12,128.26
1866,2020-01-10,19:20:00.0000000,89,18,121.6
1867,2020-01-10,19:20:00.0000000,158,5,0.0
1868,2020-01-10,19:21:00.0000000,174,9,100.53999999999999
1869,2020-01-10,19:23:00.0000000,151,4,122.18
1870,2020-01-10,19:23:00.0000000,88,12,107.94
1871,2020-01-10,19:28:00.0000000,131,22,33.09
1872,2020-01-10,19:29:00.0000000,71,25,152.76999999999998
1873,2020-01-10,19:29:00.0000000,153,27,0.0
1874,2020-01-10,19:29:00.0000000,118,14,91.63
1875,2020-01-10,19:29:00.0000000,18,27,206.54000000000002
1876,2020-01-10,19:29:00.0000000,2,3,107.13
1877,2020-01-10,19:30:00.0000000,36,17,122.34
1878,2020-01-10,19:34:00.0000000,22,24,248.21000000000004
1879,2020-01-10,19:35:00.0000000,28,6,30.34
1880,2020-01-10,19:40:00.0000000,110,26,238.15000000000003
1881,2020-01-10,19:42:00.0000000,90,14,67.04
1882,2020-01-10,19:44:00.0000000,42,2,31.91
1883,2020-01-10,19:46:00.0000000,6,14,0.0
1884,2020-01-10,19:51:00.0000000,134,30,172.6
1885,2020-01-10,19:51:00.0000000,51,8,108.25999999999999
1886,2020-01-10,19:53:00.0000000,182,22,0.0
1887,2020-01-10,19:56:00.0000000,82,7,20.82
1888,2020-01-10,19:58:00.0000000,29,21,106.97999999999999
1889,2020-01-10,19:59:00.0000000,137,17,29.02
1890,2020-01-10,20:00:00.0000000,13,23,160.04
1891,2020-01-10,20:01:00.0000000,193,29,58.33
1892,2020-01-10,20:03:00.0000000,141,7,0.0
1893,2020-01-10,20:04:00.0000000,136,19,0.0
1894,2020-01-10,20:06:00.0000000,100,6,138.96
1895,2020-01-10,20:06:00.0000000,57,14,92.96000000000001
1896,2020-01-10,20:06:00.0000000,30,19,136.57999999999998
1897,2020-01-10,20:09:00.0000000,137,14,127.05
1898,2020-01-10,20:21:00.0000000,140,12,31.07
1899,2020-01-10,20:22:00.0000000,145,6,80.64
1900,2020-01-10,20:22:00.0000000,150,23,27.99
1901,2020-01-10,20:24:00.0000000,16,6,167.81
1902,2020-01-10,20:25:00.0000000,62,30,0.0
1903,2020-01-10,20:26:00.0000000,12,13,77.91999999999999
1904,2020-01-10,20:31:00.0000000,13,22,26.59
1905,2020-01-10,20:33:00.0000000,188,2,0.0
1906,2020-01-10,20:34:00.0000000,94,6,101.53
1907,2020-01-10,20:34:00.0000000,191,18,58.87
1908,2020-01-10,20:38:00.0000000,167,29,188.5
1909,2020-01-10,20:47:00.0000000,79,19,85.65
1910,2020-01-10,20:48:00.0000000,170,8,0.0
1911,2020-01-10,20:50:00.0000000,48,25,73.53999999999999
1912,2020-01-10,20:52:00.0000000,133,17,66.82
1913,2020-01-10,20:53:00.0000000,21,10,126.18
1914,2020-01-10,20:53:00.0000000,31,22,53.099999999999994
1915,2020-01-10,20:55:00.0000000,124,13,168.32999999999998
